review_id,customer_id,product_id,rating,review_text,review_date
516,65,47,1,Any you air up may face.,2024-07-09
517,740,154,2,People other huge four culture hair.,2025-02-19
518,605,143,3,Our reality account six young.,2023-09-26
519,362,71,5,Power style public option.,2024-09-05
520,816,134,1,Region require over two structure low but recent.,2023-10-18
521,424,75,2,Mr yeah prepare vote sport.,2023-08-30
522,771,208,5,Fish recent across professional.,2024-01-01
523,88,253,4,Relate right information such increase enjoy simple space.,2024-09-18
524,485,10,4,Door boy instead.,2024-01-12
525,447,272,4,Keep Republican if western.,2024-02-21
526,683,276,2,Manage heavy best quite minute condition a.,2025-04-16
527,929,32,3,Strong early yard exactly professor.,2025-04-15
528,374,178,1,Early stuff expect difference rich.,2024-01-31
529,345,23,3,Party method middle far.,2025-02-14
530,572,34,1,Item despite seven value music woman.,2024-07-01
531,615,169,5,Food buy century stop matter.,2024-10-18
532,161,64,4,View else positive.,2023-12-22
533,159,117,3,Reveal receive manage buy one event bed.,2024-02-08
534,226,225,3,North since woman world nature establish.,2025-01-12
535,710,263,4,Ago choice front can rise.,2023-12-29
536,378,213,4,Interview relationship religious leg development hundred large.,2023-10-27
537,371,91,3,System certain strategy brother paper quality partner.,2024-07-12
538,905,211,2,Modern bring force understand late industry feeling.,2024-10-29
539,133,262,2,Parent our out wear can off.,2024-01-17
540,708,130,3,Rather work should money letter eight.,2025-04-25
541,560,228,4,Whom economy win student one hope sort ability.,2024-08-06
542,331,23,5,Effect sell organization tough perform sound worker.,2025-04-28
543,570,151,4,Sometimes usually itself idea car central.,2025-02-23
544,503,74,5,Thing chair cold kitchen protect anyone something.,2024-11-24
545,685,131,3,Project take compare project.,2025-01-22
546,27,33,1,Against fish quality social half artist spring raise.,2024-04-19
547,891,211,4,Dark look program story computer debate head.,2023-08-28
548,920,289,5,His commercial especially late.,2025-06-12
549,448,259,2,I mouth ask role politics as.,2025-02-07
550,200,60,1,Act begin perhaps my film store program.,2024-03-31
551,6,151,4,Man event many performance administration far.,2025-01-11
552,803,77,3,Herself business try modern difference young.,2024-11-01
553,683,3,1,Movie become other director.,2025-04-19
554,155,228,4,Drop wide partner myself four.,2025-01-07
555,787,196,1,Share provide college popular make she buy.,2023-08-14
556,152,276,2,Miss now economy.,2023-10-26
557,561,41,3,Wonder hot leader century story start.,2024-11-01
558,797,225,2,Beautiful democratic weight.,2023-12-15
559,891,6,5,Age peace clear relationship meet become.,2024-05-14
560,731,23,3,Perform imagine agree style.,2025-05-27
561,182,220,3,Month choice suffer computer million.,2023-09-24
562,623,274,3,Remember listen main per available six exist.,2024-01-23
563,951,40,4,Maybe team look action major budget.,2025-02-27
564,229,136,1,Arm painting music executive central.,2025-01-01
565,817,113,3,Style show walk defense series.,2024-03-03
566,242,219,1,Treatment section all.,2025-06-30
567,366,185,1,Section sport suffer move history compare.,2024-07-25
568,974,296,3,Country chair only cold act.,2023-10-21
569,148,242,4,True pick professor no.,2023-10-31
570,557,79,3,Of land most system job.,2024-12-16
571,875,116,3,General lawyer be staff fly course worry.,2024-10-19
572,450,240,5,Short main arm computer claim.,2023-07-31
573,540,201,1,Around piece other group these reflect.,2024-11-19
574,628,211,4,Final from heavy happy past.,2025-01-25
575,510,54,4,Despite assume how father.,2024-10-30
576,107,25,4,Wish start blue us father power party.,2024-03-05
577,384,161,3,Letter outside look understand movement plant.,2024-02-15
578,744,129,5,Though market science throughout.,2024-03-10
579,916,63,4,Me others radio.,2024-08-14
580,199,236,5,Challenge face hospital.,2024-12-23
581,360,43,3,Project fall responsibility bed space.,2024-11-04
582,823,166,1,Piece exactly agreement policy respond Mr.,2024-10-09
583,928,20,2,Agency grow century message firm turn.,2024-10-17
584,613,15,5,Work enough until no even president enough.,2025-05-18
585,665,254,2,Face American two condition hear medical.,2025-04-30
586,420,222,1,Probably time amount onto politics collection.,2025-04-30
587,308,8,2,Wear book fill interview.,2024-10-09
588,497,42,4,Science lose they stay their the.,2024-11-05
589,966,235,4,Office every campaign them bag.,2023-08-16
590,161,179,1,Deal spring voice get.,2024-10-09
591,421,57,4,Style return able tell oil thus.,2024-06-02
592,539,275,5,Room call step public conference pretty.,2024-04-07
593,681,4,2,Agreement state win age.,2025-06-28
594,318,3,2,Professional management middle guess.,2025-02-14
595,871,230,3,Smile office job within big red spend.,2024-08-19
596,756,243,5,Across language follow day character.,2024-05-03
597,511,284,3,Apply vote fine box commercial bring.,2025-06-21
598,273,129,5,Develop federal risk professional.,2025-04-17
599,423,92,2,Fire note want store in top.,2024-12-26
600,284,260,2,Pay movement man.,2025-03-13
601,693,146,3,Suggest gas something there million both finish newspaper.,2023-09-04
602,369,189,3,Senior or could many yes.,2023-08-08
603,329,186,2,Activity respond receive store finally service kid.,2024-01-23
604,35,234,3,Fight physical box character like.,2024-06-15
605,466,224,5,News particularly decade important owner across improve sing.,2024-01-26
606,701,53,5,Tell which kid woman throw remain interview officer.,2023-12-01
607,155,272,1,Project eye might or behavior with spring.,2024-04-07
608,919,220,4,Home cost charge want west where security.,2024-03-05
609,533,248,1,Future red mother deep although information nearly newspaper.,2024-05-15
610,252,247,2,Company option radio.,2024-07-09
611,106,24,3,Than huge occur think determine pay black mouth.,2024-07-30
612,777,222,2,Than out particularly bad especially fire.,2025-05-30
613,11,220,3,Happen message myself travel everyone agree.,2025-07-11
614,946,250,1,Win top three between.,2024-05-05
615,989,68,4,Official pick rest free pattern beautiful.,2024-03-28
616,126,48,4,Process art sign save land middle opportunity town.,2024-11-12
617,564,82,3,Three expect yard seem morning majority.,2024-05-05
618,972,91,3,Great notice door under feeling standard.,2024-08-23
619,362,284,4,Investment article reflect behind seek against.,2025-02-06
620,744,120,1,Well a only argue present similar while.,2025-05-17
621,701,154,3,Suggest race read camera respond exist.,2025-05-09
622,51,61,1,Present build large it.,2025-02-08
623,539,133,1,Speak back where receive way pick.,2025-04-17
624,560,106,5,By blood wait relationship miss after.,2024-04-15
625,51,6,1,Sure me push.,2024-08-04
626,958,78,1,National test drop adult pass certain even.,2023-11-15
627,553,57,1,Nothing policy major improve many receive.,2023-09-25
628,492,186,3,Development media message reality authority.,2024-10-27
629,324,82,4,Seek cup discussion that woman.,2024-10-18
630,413,232,2,Main arm not kid quality.,2024-06-28
631,758,91,5,Remember become international big sport reveal.,2025-01-07
632,318,187,1,Several join well of feeling reflect show serve.,2023-12-07
633,839,249,2,Vote officer character manage seem close reach.,2023-10-24
634,959,274,5,Own contain television sing important recognize.,2025-05-26
635,965,114,5,Onto stand better believe.,2024-05-08
636,360,101,2,Among production there some fund beyond fish goal.,2024-11-17
637,769,217,3,More cause season human successful share.,2024-10-13
638,27,238,5,Station short standard decade thus.,2024-12-04
639,766,144,3,Data table and former.,2025-02-28
640,694,28,3,World nation recognize.,2023-08-01
641,347,269,5,Current itself find still move measure interest him.,2023-09-03
642,556,296,1,Thus any give.,2025-05-01
643,114,53,1,Most answer your others nothing.,2024-08-03
644,667,88,2,Live bit live add spring day activity son.,2024-02-27
645,13,24,4,Mission anyone section I himself case participant.,2024-06-04
646,328,177,4,Along movement green budget.,2023-09-03
647,543,300,1,Test value term around live describe argue.,2024-07-03
648,11,138,2,Animal trade technology design.,2024-12-12
649,112,147,4,Her police enter sport.,2023-07-24
650,2,239,4,Whose life for meeting stand.,2024-04-16
651,576,201,1,Weight suddenly fill help adult.,2024-02-29
652,927,274,3,Scene by model myself cut.,2025-04-30
653,658,277,4,May decade own.,2025-07-10
654,570,15,5,Sign major street into off.,2024-08-23
655,912,47,3,Movie debate should form piece.,2024-04-24
656,697,91,2,Picture song both would condition collection low customer.,2023-11-07
657,844,85,5,Thus back else personal learn.,2024-12-03
658,431,176,1,Event herself impact door about.,2024-01-10
659,499,208,5,Really leave everyone pressure hot such firm current.,2024-05-24
660,609,67,1,Democrat gas movie seem Mrs side.,2023-08-20
661,504,32,4,Tend east sister total candidate peace forget.,2023-11-11
662,824,273,3,Report only may of.,2024-06-16
663,990,111,3,Music note detail party.,2025-03-09
664,267,213,4,Past theory above society watch.,2024-02-15
665,260,50,5,Leg keep wait much.,2025-05-13
666,512,8,3,Down reason system live current gun.,2024-04-09
667,446,287,1,Area policy ahead hospital.,2025-02-09
668,82,277,5,Represent receive stock.,2025-06-24
669,603,20,1,Final traditional measure strategy three best.,2024-12-28
670,218,77,2,Office speak view other total thus half.,2023-09-05
671,458,184,1,Parent leave might character.,2023-12-16
672,545,252,5,Garden goal do onto almost hit.,2024-03-30
673,831,20,5,Show this great other sing write.,2025-07-20
674,791,36,2,Image information yourself.,2025-07-16
675,748,207,2,Do on wall federal down set candidate.,2024-01-12
676,562,87,5,All plant believe project series.,2025-03-24
677,978,25,1,Third hot upon city head four.,2025-06-15
678,438,204,4,Paper dark think child improve finish political.,2024-11-15
679,386,124,3,Necessary sea challenge foot billion.,2024-06-10
680,199,235,1,Thank save father will speak special else design.,2025-05-16
681,850,32,5,Law person painting left will.,2024-10-10
682,394,116,5,Feel defense tough large police.,2024-11-10
683,805,191,4,Subject carry eat in bar.,2024-03-14
684,650,173,3,Food next stop bad.,2025-01-29
685,303,181,5,Small two whom environment certainly center.,2025-02-16
686,398,55,3,Time support future however teacher business open.,2024-11-30
687,782,163,1,List cold ahead training few small.,2024-11-24
688,339,64,2,State great pay whose study far.,2024-03-23
689,249,201,5,Wish keep each.,2023-08-09
690,959,225,2,Dog age agent hundred economic.,2025-05-24
691,225,194,4,Reality eat attorney play.,2024-09-12
692,240,40,4,Other similar produce.,2024-06-23
693,308,224,3,True much role husband.,2024-07-03
694,837,212,3,Chair senior executive pass budget girl.,2025-03-07
695,455,78,2,This according thing drug.,2025-03-07
696,454,294,4,Each much inside.,2024-05-11
697,284,208,3,Himself former step.,2024-01-24
698,762,178,5,Follow speech program expect hour.,2024-02-19
699,588,278,4,Clearly nearly really expert work.,2024-04-15
700,419,204,2,That person reason book boy.,2023-11-03
701,998,99,5,Rock role ability success forward week over.,2024-02-24
702,235,198,1,Big month half church former.,2023-08-27
703,204,28,2,Kid grow wrong cut fine tax.,2024-12-05
704,976,68,2,Mouth marriage church.,2024-08-01
705,492,185,5,Range from important.,2025-07-19
706,592,125,4,Hot think must model.,2023-08-17
707,916,193,3,Piece still thought economic.,2024-10-28
708,882,263,4,Hard central catch themselves support window.,2024-04-29
709,152,250,2,Out low tough public PM hear.,2025-07-08
710,160,97,4,Change final worker indicate decade.,2024-01-24
711,813,74,1,Study how activity must.,2025-01-28
712,887,32,1,Mrs attorney billion month.,2024-12-03
713,954,76,5,Among nearly take their kid full.,2024-09-04
714,710,92,1,Opportunity TV challenge less rich evening.,2025-02-05
715,441,168,3,Politics recently all understand easy.,2025-07-12
716,942,142,5,Prevent high will she process kitchen deep live.,2024-05-01
717,914,185,5,Father site figure as subject prepare across indeed.,2023-12-27
718,175,24,1,Boy garden speech method person themselves.,2023-10-24
719,515,282,1,Maybe focus newspaper news majority down to offer.,2023-09-07
720,118,11,5,Page special generation magazine.,2024-12-15
721,631,199,5,Hit moment simple if mind however.,2023-10-30
722,948,138,5,Wrong property land many popular.,2024-10-10
723,77,10,1,Edge according short finish magazine fish maybe.,2024-07-01
724,354,225,1,Simple keep score seven.,2025-05-13
725,1,287,2,Agent child consider west example but.,2024-12-25
726,186,238,1,Similar make season base claim really.,2024-07-16
727,224,105,1,Either cell lay investment wait director.,2025-05-06
728,497,287,3,Boy that store thus top officer.,2024-08-02
729,298,255,2,Attention too other work seven.,2023-08-10
730,212,50,4,Gun college beyond.,2024-03-14
731,563,275,5,Wait one almost country.,2023-08-07
732,908,103,2,All ever why top.,2025-01-29
733,655,148,5,Artist but certain call feeling you.,2024-05-19
734,511,61,4,Quite stuff recognize style.,2025-07-05
735,251,29,5,Upon TV policy long degree involve simply speak.,2025-05-08
736,296,27,4,If here thank indeed stage market.,2023-12-27
737,321,3,2,Sell expert page government arm.,2024-03-11
738,52,224,2,When avoid law always table effect million.,2024-02-09
739,331,200,1,Would moment address manager group much oil.,2024-10-02
