,order_id,customer_id,product_id,order_date,quantity,total_amount
501,O00502,C00993,P0377,2024-12-13,1,1298.87
502,O00503,C00005,P0272,2023-12-17,5,7361.45
503,O00504,C01491,P0315,2024-08-14,2,3406.22
504,O00505,C00486,P0211,2023-11-09,1,1051.35
505,O00506,C00637,P0294,2024-07-10,3,3163.95
506,O00507,C00824,P0437,2024-05-09,1,465.4
507,O00508,C00250,P0233,2024-09-21,2,1802.56
508,O00509,C01490,P0010,2024-07-16,4,3902.12
509,O00510,C01341,P0070,2024-06-12,3,4768.08
510,O00511,C00432,P0446,2023-03-25,2,2033.66
511,O00512,C01041,P0358,2023-06-20,5,5875.9
512,O00513,C00208,P0056,2024-03-17,3,2417.73
513,O00514,C00513,P0180,2023-06-25,3,424.11
514,O00515,C01260,P0292,2024-12-29,4,5357.4
515,O00516,C01414,P0122,2024-12-29,1,539.16
516,O00517,C00303,P0078,2023-10-15,4,3614.52
517,O00518,C00387,P0318,2024-02-16,5,4123.5
518,O00519,C00487,P0297,2024-08-09,3,2578.92
519,O00520,C00043,P0493,2023-03-01,3,887.1
520,O00521,C00629,P0481,2023-06-27,2,3108.22
521,O00522,C01452,P0248,2024-07-03,3,3600.96
522,O00523,C00764,P0248,2023-07-26,3,3600.96
523,O00524,C00072,P0374,2024-11-09,3,5028.96
524,O00525,C00242,P0152,2023-07-17,2,714.66
525,O00526,C01612,P0150,2023-05-03,2,2415.08
526,O00527,C00023,P0325,2023-11-21,2,2722.56
527,O00528,C00806,P0136,2023-11-23,1,48.0
528,O00529,C01906,P0045,2024-07-24,5,3111.55
529,O00530,C01051,P0258,2024-01-01,3,4271.73
530,O00531,C00238,P0218,2023-03-06,3,623.01
531,O00532,C00462,P0052,2024-08-24,3,3570.84
532,O00533,C00379,P0335,2024-04-09,4,5409.56
533,O00534,C01951,P0186,2023-11-27,5,1155.15
534,O00535,C00521,P0401,2024-11-08,2,785.14
535,O00536,C01821,P0408,2024-02-03,1,1167.48
536,O00537,C01679,P0321,2023-07-13,5,8156.3
537,O00538,C01523,P0347,2024-06-14,2,905.38
538,O00539,C01973,P0282,2023-08-16,5,347.95
539,O00540,C01461,P0190,2023-01-23,5,3430.2
540,O00541,C00130,P0046,2024-06-19,5,4592.7
541,O00542,C01901,P0217,2024-10-10,3,4380.66
542,O00543,C01417,P0473,2024-06-01,4,7512.72
543,O00544,C01982,P0113,2024-05-31,2,1621.28
544,O00545,C00783,P0165,2023-07-12,1,1971.77
545,O00546,C01944,P0045,2023-09-14,1,622.31
546,O00547,C01277,P0088,2024-04-23,2,2964.38
547,O00548,C00796,P0363,2023-05-08,1,758.11
548,O00549,C01160,P0338,2024-01-17,5,9220.5
549,O00550,C00880,P0166,2023-12-03,5,310.95
550,O00551,C00879,P0345,2024-06-26,3,4100.31
551,O00552,C01827,P0093,2024-10-02,2,1498.66
552,O00553,C01769,P0092,2023-11-08,5,8156.05
553,O00554,C00921,P0355,2023-03-10,5,9022.1
554,O00555,C01796,P0295,2023-07-16,2,3876.7
555,O00556,C01631,P0347,2023-11-15,3,1358.07
556,O00557,C00279,P0348,2023-06-20,5,4793.75
557,O00558,C00018,P0401,2024-11-10,2,785.14
558,O00559,C00204,P0031,2023-07-19,4,3096.72
559,O00560,C00266,P0068,2023-12-14,2,3267.28
560,O00561,C01454,P0028,2024-02-29,5,8414.55
561,O00562,C00660,P0294,2024-04-30,2,2109.3
562,O00563,C00891,P0185,2024-09-24,4,6380.68
563,O00564,C01969,P0034,2023-09-08,5,9219.2
564,O00565,C01243,P0252,2024-08-02,4,7829.52
565,O00566,C00769,P0226,2023-08-23,5,8344.45
566,O00567,C00623,P0042,2024-10-10,2,2431.56
567,O00568,C00485,P0160,2024-03-08,5,7712.3
568,O00569,C00421,P0359,2024-11-07,3,1982.52
569,O00570,C01273,P0068,2024-10-31,5,8168.2
570,O00571,C01404,P0471,2023-05-30,4,82.72
571,O00572,C01963,P0020,2024-06-01,4,6414.0
572,O00573,C01195,P0315,2023-10-08,5,8515.55
573,O00574,C00212,P0202,2024-06-07,3,5861.97
574,O00575,C00337,P0264,2023-08-19,3,3091.32
575,O00576,C01419,P0231,2024-03-21,4,3127.24
576,O00577,C01270,P0254,2023-01-06,3,1510.83
577,O00578,C01264,P0389,2023-01-07,2,917.18
578,O00579,C01283,P0061,2024-02-12,4,6440.6
579,O00580,C01208,P0316,2023-01-18,1,605.68
580,O00581,C01831,P0060,2024-06-10,4,4922.76
581,O00582,C00373,P0216,2024-07-09,5,7630.15
582,O00583,C01739,P0174,2024-10-24,5,407.75
583,O00584,C00439,P0348,2023-05-09,3,2876.25
584,O00585,C00496,P0453,2024-06-07,3,750.99
585,O00586,C01848,P0243,2024-10-15,3,5625.66
586,O00587,C00809,P0198,2023-01-24,5,3142.35
587,O00588,C00680,P0004,2023-10-02,2,1303.42
588,O00589,C01286,P0228,2023-10-30,1,317.83
589,O00590,C00450,P0498,2023-10-15,2,3981.16
590,O00591,C01212,P0431,2023-05-28,4,2728.4
591,O00592,C01823,P0326,2023-12-16,4,6755.16
592,O00593,C01991,P0476,2024-11-04,3,777.39
593,O00594,C00641,P0107,2024-08-30,4,773.8
594,O00595,C01588,P0004,2024-03-01,2,1303.42
595,O00596,C01452,P0134,2023-05-26,4,6500.68
596,O00597,C01091,P0336,2023-12-16,3,668.79
597,O00598,C01577,P0217,2024-09-13,5,7301.1
598,O00599,C00769,P0112,2023-04-07,4,6318.92
599,O00600,C01725,P0206,2023-10-26,2,750.98
600,O00601,C00725,P0262,2024-11-05,1,885.15
601,O00602,C00062,P0317,2023-03-11,1,1174.72
602,O00603,C01994,P0235,2024-09-10,5,6489.0
603,O00604,C01715,P0222,2024-12-13,5,4886.65
604,O00605,C00090,P0262,2024-11-21,2,1770.3
605,O00606,C00643,P0028,2024-12-18,4,6731.64
606,O00607,C00343,P0428,2023-07-08,3,4746.57
607,O00608,C01749,P0394,2023-12-31,1,926.57
608,O00609,C00850,P0258,2023-07-05,1,1423.91
609,O00610,C00738,P0486,2023-06-14,3,945.75
610,O00611,C01489,P0282,2023-05-28,4,278.36
611,O00612,C00083,P0224,2023-08-08,3,3459.51
612,O00613,C01208,P0500,2023-12-10,4,1289.6
613,O00614,C00790,P0086,2023-12-16,1,915.44
614,O00615,C01212,P0391,2024-09-14,4,5569.2
615,O00616,C00435,P0319,2024-06-23,4,5979.12
616,O00617,C00865,P0213,2024-11-13,4,6112.84
617,O00618,C00413,P0151,2024-05-08,5,192.15
618,O00619,C01006,P0158,2023-03-31,5,6434.0
619,O00620,C01211,P0336,2024-05-29,3,668.79
620,O00621,C01686,P0021,2023-07-12,1,361.89
621,O00622,C01629,P0482,2024-09-12,3,5027.58
622,O00623,C00258,P0042,2024-02-02,4,4863.12
623,O00624,C00951,P0202,2023-04-28,3,5861.97
624,O00625,C01023,P0395,2023-12-08,3,5275.5
625,O00626,C01147,P0276,2023-06-14,4,4620.48
626,O00627,C00553,P0384,2023-05-08,2,172.76
627,O00628,C01044,P0030,2024-11-11,5,5811.9
628,O00629,C00479,P0210,2023-02-21,5,4318.55
629,O00630,C00547,P0121,2024-02-27,1,1959.23
630,O00631,C00102,P0452,2023-04-19,2,2924.82
631,O00632,C01587,P0369,2024-02-09,1,1954.77
632,O00633,C00435,P0187,2023-02-09,1,38.88
633,O00634,C01783,P0321,2023-09-19,1,1631.26
634,O00635,C00279,P0017,2023-11-18,1,1289.06
635,O00636,C00649,P0020,2023-08-18,3,4810.5
636,O00637,C01405,P0330,2024-03-13,1,1241.75
637,O00638,C01176,P0297,2023-09-13,2,1719.28
638,O00639,C00106,P0405,2023-10-07,5,6126.6
639,O00640,C01033,P0359,2024-05-13,3,1982.52
640,O00641,C00909,P0365,2023-06-12,5,7714.25
641,O00642,C00735,P0143,2023-04-24,4,6196.6
642,O00643,C01517,P0297,2024-01-22,3,2578.92
643,O00644,C01257,P0085,2023-04-19,5,9315.4
644,O00645,C00103,P0233,2024-01-06,5,4506.4
645,O00646,C01613,P0284,2023-09-23,1,352.26
646,O00647,C00715,P0169,2024-12-16,2,2534.84
647,O00648,C00846,P0404,2024-03-09,1,967.18
648,O00649,C00607,P0186,2023-06-08,2,462.06
649,O00650,C01926,P0290,2023-01-23,2,1838.56
650,O00651,C01425,P0036,2023-02-20,3,5341.11
651,O00652,C00262,P0436,2023-12-12,3,5344.35
652,O00653,C01859,P0018,2024-02-14,4,5318.12
653,O00654,C01087,P0321,2023-08-09,2,3262.52
654,O00655,C01003,P0130,2024-08-23,3,4065.45
655,O00656,C00885,P0372,2024-12-30,4,4968.44
656,O00657,C01759,P0342,2023-05-23,3,377.91
657,O00658,C00388,P0120,2023-04-10,2,736.94
658,O00659,C01077,P0394,2023-03-14,5,4632.85
659,O00660,C01831,P0130,2024-09-22,1,1355.15
660,O00661,C00071,P0022,2023-09-13,1,73.82
661,O00662,C01509,P0287,2023-12-19,3,3253.2
662,O00663,C00399,P0163,2024-09-06,1,1307.14
663,O00664,C00300,P0158,2023-06-02,4,5147.2
664,O00665,C01022,P0236,2023-11-19,2,1903.48
665,O00666,C00253,P0119,2024-01-24,4,241.68
666,O00667,C01311,P0035,2024-06-08,2,1159.52
667,O00668,C01624,P0372,2024-11-04,2,2484.22
668,O00669,C00782,P0291,2023-12-01,4,3563.6
669,O00670,C01892,P0029,2023-10-05,3,3196.47
670,O00671,C00370,P0004,2024-07-21,5,3258.55
671,O00672,C00700,P0296,2023-05-31,3,5215.95
672,O00673,C01656,P0142,2024-02-05,5,5407.95
673,O00674,C01613,P0228,2023-02-25,3,953.49
674,O00675,C00567,P0393,2023-10-15,3,4859.94
675,O00676,C01994,P0419,2023-01-15,3,1889.13
676,O00677,C01047,P0398,2023-10-08,1,1825.42
677,O00678,C01264,P0008,2024-11-24,5,6256.3
678,O00679,C00032,P0284,2024-05-28,5,1761.3
679,O00680,C01930,P0224,2023-06-06,5,5765.85
680,O00681,C00871,P0060,2023-09-23,5,6153.45
681,O00682,C00898,P0168,2023-06-30,2,2013.26
682,O00683,C00898,P0274,2023-05-10,5,5642.5
683,O00684,C01219,P0498,2024-03-12,1,1990.58
684,O00685,C00705,P0070,2023-02-21,1,1589.36
685,O00686,C01660,P0079,2024-05-09,5,3902.25
686,O00687,C00412,P0309,2023-12-07,2,890.4
687,O00688,C00145,P0104,2024-06-01,4,3442.56
688,O00689,C00593,P0093,2023-03-29,4,2997.32
689,O00690,C01276,P0430,2024-08-25,2,2772.64
690,O00691,C00269,P0258,2023-09-03,5,7119.55
691,O00692,C01472,P0262,2024-12-03,2,1770.3
692,O00693,C00412,P0041,2024-06-19,5,2297.75
693,O00694,C01050,P0322,2024-12-19,3,5195.64
694,O00695,C00673,P0147,2023-08-15,2,173.06
695,O00696,C01174,P0259,2024-03-23,5,7423.2
696,O00697,C00879,P0491,2024-08-10,3,4806.63
697,O00698,C01032,P0178,2023-08-21,2,1487.3
698,O00699,C00422,P0127,2023-06-23,5,6686.9
699,O00700,C01676,P0376,2024-11-03,5,9304.2
700,O00701,C01328,P0002,2023-11-22,3,1761.39
701,O00702,C01444,P0193,2024-05-26,4,4953.24
702,O00703,C01046,P0264,2023-02-05,3,3091.32
703,O00704,C01850,P0481,2024-06-30,3,4662.33
704,O00705,C00656,P0165,2024-04-28,3,5915.31
705,O00706,C01589,P0205,2024-02-23,3,1436.46
706,O00707,C01203,P0462,2023-09-10,3,5728.08
707,O00708,C00728,P0231,2024-09-06,3,2345.43
708,O00709,C01478,P0296,2024-04-22,5,8693.25
709,O00710,C00293,P0369,2023-09-05,5,9773.85
710,O00711,C01362,P0399,2024-01-12,3,3406.68
711,O00712,C01338,P0238,2023-04-16,5,6794.95
712,O00713,C00831,P0141,2024-10-08,2,2079.42
713,O00714,C01914,P0176,2023-10-02,1,824.82
714,O00715,C01564,P0493,2024-04-04,3,887.1
715,O00716,C00968,P0272,2023-07-21,1,1472.29
716,O00717,C01101,P0047,2024-09-24,2,515.02
717,O00718,C01810,P0085,2023-10-27,4,7452.32
718,O00719,C01149,P0310,2023-06-11,3,2112.24
719,O00720,C00188,P0085,2024-09-14,3,5589.24
720,O00721,C01264,P0168,2024-02-20,3,3019.89
721,O00722,C00731,P0130,2024-01-11,3,4065.45
722,O00723,C01125,P0338,2024-02-10,3,5532.3
723,O00724,C00681,P0008,2024-06-18,3,3753.78
724,O00725,C00958,P0346,2024-10-27,4,336.36
725,O00726,C01669,P0261,2023-12-25,4,815.12
726,O00727,C01377,P0052,2024-08-21,4,4761.12
727,O00728,C00522,P0076,2024-04-21,3,2588.19
728,O00729,C00612,P0206,2023-01-23,3,1126.47
729,O00730,C01818,P0169,2024-12-07,1,1267.42
730,O00731,C01377,P0339,2023-12-16,3,3965.01
731,O00732,C01139,P0347,2024-07-11,3,1358.07
732,O00733,C01856,P0259,2023-04-18,4,5938.56
733,O00734,C00330,P0353,2023-06-19,5,7323.35
734,O00735,C00203,P0446,2024-05-11,2,2033.66
735,O00736,C01571,P0218,2024-04-04,4,830.68
736,O00737,C00096,P0050,2024-05-11,2,3894.32
737,O00738,C00898,P0258,2024-02-07,2,2847.82
738,O00739,C01540,P0127,2023-01-03,3,4012.14
739,O00740,C01557,P0221,2023-05-22,2,2410.74
740,O00741,C00358,P0301,2024-12-28,3,3016.41
741,O00742,C00914,P0498,2024-02-24,2,3981.16
742,O00743,C01847,P0030,2024-09-24,2,2324.76
743,O00744,C00143,P0366,2023-07-04,1,1008.85
744,O00745,C01748,P0340,2024-05-13,3,4906.44
745,O00746,C00694,P0223,2023-10-06,3,3877.17
746,O00747,C00969,P0011,2024-08-21,2,2950.62
747,O00748,C00988,P0044,2023-04-24,3,1740.96
748,O00749,C00412,P0360,2024-11-16,2,351.06
749,O00750,C00148,P0085,2024-10-21,3,5589.24
750,O00751,C01117,P0037,2024-02-06,5,526.4
751,O00752,C00489,P0386,2024-09-28,4,5176.64
752,O00753,C01837,P0302,2023-06-27,3,3052.14
753,O00754,C01922,P0318,2023-08-26,5,4123.5
754,O00755,C00484,P0201,2024-11-29,3,4720.11
755,O00756,C01621,P0276,2024-10-05,4,4620.48
756,O00757,C01259,P0408,2023-12-06,4,4669.92
757,O00758,C00666,P0152,2023-08-18,4,1429.32
758,O00759,C01117,P0201,2024-08-27,1,1573.37
759,O00760,C00964,P0075,2024-10-15,1,73.74
760,O00761,C00722,P0038,2024-07-08,4,4627.96
761,O00762,C00105,P0300,2024-06-15,4,6966.12
762,O00763,C01783,P0482,2024-04-25,2,3351.72
763,O00764,C01521,P0133,2024-08-22,3,646.89
764,O00765,C01611,P0392,2024-04-07,2,1785.94
765,O00766,C01897,P0382,2024-04-12,3,2140.38
766,O00767,C01706,P0264,2023-09-30,4,4121.76
767,O00768,C01778,P0324,2024-11-04,2,3639.92
768,O00769,C00602,P0355,2024-08-17,5,9022.1
769,O00770,C01548,P0324,2024-06-14,4,7279.84
770,O00771,C01757,P0261,2023-07-14,1,203.78
771,O00772,C01531,P0351,2023-02-03,4,1562.56
772,O00773,C01179,P0114,2024-10-13,3,3535.08
773,O00774,C01680,P0192,2023-04-09,3,2828.43
774,O00775,C00002,P0323,2024-01-16,1,1248.81
775,O00776,C00992,P0234,2023-09-25,4,4926.2
776,O00777,C01632,P0214,2024-07-13,4,6903.24
777,O00778,C00327,P0245,2023-09-15,3,811.29
778,O00779,C00358,P0217,2024-10-24,1,1460.22
779,O00780,C01873,P0112,2024-06-22,4,6318.92
780,O00781,C01660,P0186,2023-06-16,3,693.09
781,O00782,C01944,P0262,2023-03-19,2,1770.3
782,O00783,C00657,P0088,2024-03-16,5,7410.95
783,O00784,C00855,P0038,2024-07-23,4,4627.96
784,O00785,C01772,P0372,2024-06-23,5,6210.55
785,O00786,C00908,P0178,2023-05-06,5,3718.25
786,O00787,C00564,P0195,2023-03-22,2,1874.36
787,O00788,C01155,P0473,2023-01-10,1,1878.18
788,O00789,C00768,P0470,2024-06-15,5,3248.3
789,O00790,C01978,P0360,2023-07-02,5,877.65
790,O00791,C01427,P0122,2024-03-08,1,539.16
791,O00792,C01565,P0035,2023-08-31,2,1159.52
792,O00793,C01954,P0066,2023-12-30,2,2247.06
793,O00794,C00631,P0022,2024-04-21,1,73.82
794,O00795,C00405,P0488,2024-05-09,2,2633.34
795,O00796,C00889,P0037,2023-03-02,4,421.12
796,O00797,C01470,P0053,2024-02-25,4,3584.88
797,O00798,C00414,P0007,2023-05-21,4,7816.08
798,O00799,C01918,P0262,2024-12-27,4,3540.6
799,O00800,C01295,P0365,2024-06-11,2,3085.7
800,O00801,C00517,P0086,2024-10-07,5,4577.2
801,O00802,C00691,P0375,2024-02-06,4,1649.2
802,O00803,C00015,P0163,2024-02-23,3,3921.42
803,O00804,C01793,P0402,2024-06-20,4,189.84
804,O00805,C00296,P0002,2023-08-29,4,2348.52
805,O00806,C01768,P0195,2024-05-22,5,4685.9
806,O00807,C00861,P0137,2023-09-29,5,7845.95
807,O00808,C01538,P0455,2024-02-24,1,1884.65
808,O00809,C00365,P0145,2024-01-08,4,1814.92
809,O00810,C01386,P0328,2024-11-04,4,7713.52
810,O00811,C01479,P0371,2023-08-28,4,5919.76
811,O00812,C01730,P0335,2024-04-13,2,2704.78
812,O00813,C00577,P0443,2024-05-28,2,1370.14
813,O00814,C01616,P0211,2024-04-18,1,1051.35
814,O00815,C01948,P0194,2023-05-16,4,7258.96
815,O00816,C00520,P0292,2024-02-06,3,4018.05
816,O00817,C00778,P0385,2023-08-05,2,3849.46
817,O00818,C01462,P0151,2023-11-21,3,115.29
818,O00819,C00854,P0099,2023-10-13,2,2221.4
819,O00820,C00340,P0368,2024-04-22,1,138.37
820,O00821,C01675,P0092,2024-07-22,3,4893.63
821,O00822,C00563,P0106,2023-10-08,4,4402.04
822,O00823,C01109,P0483,2024-08-12,3,2631.54
823,O00824,C01375,P0094,2023-06-21,3,146.13
824,O00825,C00594,P0358,2024-07-23,5,5875.9
825,O00826,C00216,P0302,2024-09-12,2,2034.76
826,O00827,C01930,P0487,2023-05-13,2,3333.88
827,O00828,C00965,P0429,2023-11-16,4,6936.0
828,O00829,C00819,P0470,2023-10-30,5,3248.3
829,O00830,C00703,P0051,2023-08-09,5,6471.65
830,O00831,C01660,P0390,2024-12-25,5,4337.85
831,O00832,C01445,P0372,2024-08-17,3,3726.33
832,O00833,C00644,P0195,2023-05-05,2,1874.36
833,O00834,C01045,P0126,2023-06-08,5,7155.6
834,O00835,C01766,P0082,2023-08-23,2,3865.02
835,O00836,C01869,P0483,2024-03-04,1,877.18
836,O00837,C00923,P0263,2024-05-06,5,1855.95
837,O00838,C01058,P0481,2024-01-20,5,7770.55
838,O00839,C00643,P0283,2024-12-22,5,2372.45
839,O00840,C01026,P0215,2023-11-06,3,5035.35
840,O00841,C01405,P0448,2023-09-24,4,5059.52
841,O00842,C00065,P0272,2023-08-15,3,4416.87
842,O00843,C00120,P0328,2023-02-01,1,1928.38
843,O00844,C01340,P0006,2023-08-17,4,3745.44
844,O00845,C00305,P0160,2023-03-10,3,4627.38
845,O00846,C00726,P0415,2023-10-26,2,3643.82
846,O00847,C00303,P0342,2023-05-26,1,125.97
847,O00848,C01645,P0048,2023-06-05,3,1958.04
848,O00849,C00928,P0105,2023-09-27,4,4801.48
849,O00850,C00453,P0471,2024-09-17,2,41.36
850,O00851,C01445,P0307,2024-09-20,2,3846.88
851,O00852,C00019,P0313,2023-06-20,3,2956.02
852,O00853,C00485,P0328,2023-12-05,1,1928.38
853,O00854,C00646,P0390,2023-09-28,2,1735.14
854,O00855,C01685,P0198,2023-05-13,2,1256.94
855,O00856,C01172,P0044,2023-07-31,4,2321.28
856,O00857,C00041,P0448,2024-06-15,2,2529.76
857,O00858,C01894,P0411,2024-04-12,4,3495.8
858,O00859,C01292,P0250,2023-02-28,5,3554.1
859,O00860,C01541,P0314,2024-10-27,5,2997.35
860,O00861,C00228,P0184,2023-03-22,3,3011.13
861,O00862,C00068,P0226,2024-04-15,2,3337.78
862,O00863,C00332,P0028,2023-08-02,5,8414.55
863,O00864,C00590,P0285,2023-12-26,2,2246.8
864,O00865,C00849,P0490,2023-11-09,1,1718.72
865,O00866,C00792,P0277,2024-12-21,4,252.64
866,O00867,C00420,P0191,2023-04-11,1,112.38
867,O00868,C01112,P0027,2024-01-14,5,4699.5
868,O00869,C01016,P0260,2023-01-06,4,5022.24
869,O00870,C00794,P0201,2023-06-15,5,7866.85
870,O00871,C01609,P0436,2023-01-03,3,5344.35
871,O00872,C01097,P0103,2023-04-24,2,973.26
872,O00873,C00902,P0102,2024-06-25,4,4318.76
873,O00874,C01281,P0451,2023-10-26,3,4990.62
874,O00875,C01043,P0087,2024-01-16,1,273.89
875,O00876,C00500,P0269,2023-02-28,5,5963.4
876,O00877,C01742,P0121,2024-03-10,4,7836.92
877,O00878,C00085,P0221,2024-07-24,3,3616.11
878,O00879,C01922,P0190,2023-02-11,4,2744.16
879,O00880,C00041,P0477,2024-10-05,1,917.67
880,O00881,C00649,P0288,2023-11-02,4,5944.08
881,O00882,C01489,P0118,2024-07-15,4,4494.56
882,O00883,C01641,P0389,2023-07-01,1,458.59
883,O00884,C01279,P0393,2024-10-01,1,1619.98
884,O00885,C01259,P0226,2023-07-10,2,3337.78
885,O00886,C01959,P0228,2024-07-07,2,635.66
886,O00887,C01922,P0162,2023-04-11,5,2088.35
887,O00888,C01250,P0144,2024-07-17,1,769.93
888,O00889,C00603,P0042,2024-01-22,5,6078.9
889,O00890,C01233,P0389,2023-04-17,2,917.18
890,O00891,C01125,P0250,2023-08-21,4,2843.28
891,O00892,C01417,P0081,2023-09-23,1,1697.18
892,O00893,C01789,P0023,2024-04-13,1,1561.78
893,O00894,C01640,P0390,2023-03-07,4,3470.28
894,O00895,C00462,P0132,2024-04-12,1,1194.22
895,O00896,C01888,P0135,2024-08-11,3,2009.85
896,O00897,C01420,P0199,2024-12-29,3,4105.53
897,O00898,C00350,P0262,2024-11-19,4,3540.6
898,O00899,C01676,P0398,2024-05-14,4,7301.68
899,O00900,C01576,P0047,2023-01-10,2,515.02
900,O00901,C01988,P0093,2023-06-04,1,749.33
901,O00902,C00052,P0076,2023-02-11,4,3450.92
902,O00903,C00248,P0381,2023-11-14,2,2407.92
903,O00904,C01463,P0033,2023-10-26,2,123.82
904,O00905,C00656,P0052,2023-04-14,4,4761.12
905,O00906,C01294,P0049,2024-02-06,3,2459.31
906,O00907,C01974,P0368,2023-08-06,1,138.37
907,O00908,C01700,P0475,2024-05-16,4,3859.76
908,O00909,C00051,P0253,2024-12-27,5,1132.2
909,O00910,C00936,P0218,2024-01-21,5,1038.35
910,O00911,C00872,P0104,2024-03-18,1,860.64
911,O00912,C01529,P0225,2024-01-30,3,1653.78
912,O00913,C01373,P0350,2023-05-11,5,3794.9
913,O00914,C01060,P0262,2024-03-18,5,4425.75
914,O00915,C00399,P0281,2024-02-16,3,565.65
915,O00916,C00481,P0308,2024-10-23,3,562.05
916,O00917,C00704,P0299,2023-07-26,5,5852.55
917,O00918,C00790,P0403,2024-08-26,2,3488.06
918,O00919,C00306,P0175,2024-04-07,2,728.4
919,O00920,C01982,P0343,2023-05-29,5,2695.3
920,O00921,C00741,P0449,2023-11-20,1,188.96
921,O00922,C00851,P0157,2023-10-31,3,2477.73
922,O00923,C01715,P0145,2023-09-16,5,2268.65
923,O00924,C01150,P0453,2023-06-09,5,1251.65
924,O00925,C01574,P0389,2023-10-12,3,1375.77
925,O00926,C00613,P0361,2024-08-19,1,1572.29
926,O00927,C01609,P0397,2023-03-26,3,5631.72
927,O00928,C01122,P0293,2023-12-31,1,107.68
928,O00929,C00135,P0032,2023-07-28,2,2890.42
929,O00930,C01703,P0401,2023-04-19,4,1570.28
930,O00931,C01060,P0145,2024-02-18,4,1814.92
931,O00932,C00361,P0081,2023-10-06,5,8485.9
932,O00933,C01648,P0074,2023-09-14,4,1707.96
933,O00934,C01101,P0023,2024-02-20,4,6247.12
934,O00935,C01935,P0364,2023-02-03,2,1860.68
935,O00936,C00834,P0219,2023-07-31,4,3984.84
936,O00937,C00186,P0358,2024-04-16,3,3525.54
937,O00938,C01904,P0322,2024-07-19,3,5195.64
938,O00939,C01101,P0168,2024-01-19,4,4026.52
939,O00940,C00257,P0149,2023-01-21,1,793.61
940,O00941,C00609,P0364,2024-12-15,4,3721.36
941,O00942,C01294,P0470,2023-03-19,1,649.66
942,O00943,C00979,P0426,2023-12-23,2,3913.64
943,O00944,C00478,P0348,2023-05-15,3,2876.25
944,O00945,C00669,P0288,2024-07-01,2,2972.04
945,O00946,C00636,P0414,2024-08-26,4,5827.6
946,O00947,C00640,P0025,2023-02-10,2,977.34
947,O00948,C00296,P0165,2024-04-13,3,5915.31
948,O00949,C00782,P0113,2023-03-21,2,1621.28
949,O00950,C01268,P0177,2024-02-11,1,1241.26
950,O00951,C01380,P0005,2023-01-25,3,5585.34
951,O00952,C00693,P0151,2024-10-01,2,76.86
952,O00953,C01738,P0216,2024-07-28,2,3052.06
953,O00954,C00540,P0223,2024-09-20,5,6461.95
954,O00955,C00610,P0125,2024-05-02,5,4737.15
955,O00956,C01162,P0225,2023-04-16,1,551.26
956,O00957,C01449,P0498,2023-10-05,5,9952.9
957,O00958,C00214,P0434,2024-11-29,5,8447.25
958,O00959,C01187,P0190,2023-03-24,3,2058.12
959,O00960,C00772,P0242,2023-11-16,5,2062.95
960,O00961,C00585,P0127,2023-03-23,4,5349.52
961,O00962,C00969,P0183,2024-03-05,3,2286.45
962,O00963,C01491,P0315,2024-09-21,1,1703.11
963,O00964,C01943,P0281,2023-12-27,3,565.65
964,O00965,C00345,P0323,2024-09-10,2,2497.62
965,O00966,C01547,P0009,2024-02-08,3,3741.45
966,O00967,C00908,P0313,2023-09-09,1,985.34
967,O00968,C00369,P0011,2024-12-02,2,2950.62
968,O00969,C00334,P0056,2024-06-07,3,2417.73
969,O00970,C00338,P0315,2023-07-23,1,1703.11
970,O00971,C01219,P0119,2024-04-08,2,120.84
971,O00972,C01569,P0475,2023-06-28,4,3859.76
972,O00973,C01610,P0404,2024-02-10,5,4835.9
973,O00974,C01049,P0110,2023-07-05,5,3883.85
974,O00975,C00972,P0155,2023-03-01,4,49.4
975,O00976,C00375,P0121,2023-09-06,2,3918.46
976,O00977,C00594,P0126,2023-07-29,1,1431.12
977,O00978,C01725,P0277,2023-08-02,1,63.16
978,O00979,C00464,P0461,2023-01-03,3,4102.95
979,O00980,C00031,P0340,2023-05-09,3,4906.44
980,O00981,C01836,P0317,2023-08-26,5,5873.6
981,O00982,C00421,P0431,2024-07-19,1,682.1
982,O00983,C00052,P0031,2024-11-18,2,1548.36
983,O00984,C01095,P0156,2024-02-03,3,5238.18
984,O00985,C00370,P0217,2023-01-10,5,7301.1
985,O00986,C01447,P0458,2023-09-22,5,3146.2
986,O00987,C01762,P0012,2023-06-03,4,2498.44
987,O00988,C01277,P0413,2023-03-06,1,342.07
988,O00989,C01068,P0369,2023-05-20,2,3909.54
989,O00990,C01709,P0232,2024-08-02,5,4480.35
990,O00991,C01037,P0449,2023-11-23,2,377.92
991,O00992,C01799,P0407,2023-07-14,5,2923.55
992,O00993,C00786,P0225,2023-04-04,5,2756.3
993,O00994,C00722,P0304,2023-03-19,3,3119.04
994,O00995,C00512,P0244,2023-04-24,2,3687.16
995,O00996,C01747,P0249,2023-05-28,4,6146.16
996,O00997,C00113,P0029,2024-09-13,4,4261.96
997,O00998,C00648,P0102,2023-04-29,3,3239.07
998,O00999,C00707,P0102,2023-05-06,4,4318.76
999,O01000,C00651,P0125,2023-11-10,2,1894.86
1000,O01001,C01303,P0159,2024-06-04,1,674.29
1001,O01002,C01627,P0281,2023-01-08,5,942.75
1002,O01003,C00575,P0024,2024-11-27,4,5688.28
