order_id,shipping_date,shipping_fee,shipping_status
ORD12536,2024-04-18,6.37,Delayed
ORD12537,2024-09-17,7.71,Cancelled
ORD12538,2025-06-09,2.64,Pending
ORD12539,2024-08-14,3.72,Cancelled
ORD12540,2025-06-26,14.68,Shipped
ORD12541,2024-11-07,4.95,Delayed
ORD12542,2024-03-17,18.84,Delayed
ORD12543,2024-06-18,7.55,Shipped
ORD12544,2023-05-08,11.94,Delayed
ORD12545,2023-07-25,6.19,Pending
ORD12546,2023-01-29,17.54,Delayed
ORD12547,2024-03-25,15.68,Cancelled
ORD12548,2024-12-20,7.45,Delayed
ORD12549,2024-04-13,8.64,Shipped
ORD12550,2023-10-09,10.7,Delayed
ORD12551,2023-05-31,13.3,Pending
ORD12552,2023-08-28,14.25,Cancelled
ORD12553,2023-09-29,3.97,Shipped
ORD12554,2024-11-25,3.87,Pending
ORD12555,2023-04-21,4.9,Shipped
ORD12556,2024-03-11,14.15,Pending
ORD12557,2024-05-14,13.47,Pending
ORD12558,2024-03-16,10.29,Shipped
ORD12559,2025-01-20,14.93,Pending
ORD12560,2024-11-15,3.88,Cancelled
ORD12561,2023-06-09,4.01,Pending
ORD12562,2023-06-23,5.63,Cancelled
ORD12563,2024-05-09,3.38,Cancelled
ORD12564,2023-11-07,18.4,Cancelled
ORD12565,2024-02-11,9.34,Cancelled
ORD12566,2024-11-01,17.76,Delayed
ORD12567,2025-02-12,18.32,Shipped
ORD12568,2024-11-10,12.03,Delayed
ORD12569,2024-10-20,15.48,Cancelled
ORD12570,2025-06-24,13.16,Cancelled
ORD12571,2024-10-28,15.3,Pending
ORD12572,2024-04-10,19.54,Delayed
ORD12573,2024-01-04,6.1,Pending
ORD12574,2024-07-04,15.96,Pending
ORD12575,2024-10-05,8.92,Delayed
ORD12576,2025-05-20,13.11,Cancelled
ORD12577,2023-09-15,3.98,Cancelled
ORD12578,2023-07-29,8.77,Delayed
ORD12579,2024-03-25,14.48,Shipped
ORD12580,2023-04-11,18.29,Delayed
ORD12581,2025-05-14,5.37,Cancelled
ORD12582,2025-04-23,18.05,Pending
ORD12583,2024-04-27,15.5,Shipped
ORD12584,2024-11-14,4.64,Cancelled
ORD12585,2025-02-03,3.35,Pending
ORD12586,2023-07-14,17.61,Cancelled
ORD12587,2024-12-12,9.55,Shipped
ORD12588,2024-05-02,7.49,Delayed
ORD12589,2025-01-05,1.78,Pending
ORD12590,2024-06-20,11.54,Pending
ORD12591,2025-01-26,4.6,Shipped
ORD12592,2024-02-28,13.43,Shipped
ORD12593,2025-04-21,10.73,Shipped
ORD12594,2024-10-07,8.56,Delayed
ORD12595,2024-08-29,11.27,Shipped
ORD12596,2025-03-25,3.99,Cancelled
ORD12597,2023-05-16,3.57,Shipped
ORD12598,2023-03-02,17.51,Pending
ORD12599,2024-05-25,10.51,Delayed
ORD12600,2024-11-02,19.15,Shipped
ORD12601,2024-06-24,3.1,Delayed
ORD12602,2024-02-17,15.72,Pending
ORD12603,2023-08-05,11.7,Shipped
ORD12604,2024-11-01,7.83,Pending
ORD12605,2023-10-25,5.94,Shipped
ORD12606,2025-01-03,17.34,Shipped
ORD12607,2023-04-30,1.41,Cancelled
ORD12608,2024-11-05,15.72,Shipped
ORD12609,2023-09-20,10.5,Pending
ORD12610,2025-02-07,5.48,Cancelled
ORD12611,2023-05-04,7.71,Delayed
ORD12612,2023-10-28,8.55,Pending
ORD12613,2025-02-15,8.8,Pending
ORD12614,2024-01-18,16.39,Delayed
ORD12615,2024-07-20,17.39,Cancelled
ORD12616,2025-06-12,11.49,Pending
ORD12617,2025-04-24,3.75,Delayed
ORD12618,2024-05-16,2.99,Pending
ORD12619,2023-10-28,17.51,Cancelled
ORD12620,2023-12-28,19.27,Shipped
ORD12621,2024-08-13,18.91,Pending
ORD12622,2024-04-11,7.41,Cancelled
ORD12623,2024-03-18,3.38,Shipped
ORD12624,2023-05-13,11.06,Shipped
ORD12625,2023-07-19,2.47,Cancelled
ORD12626,2023-08-14,17.04,Cancelled
ORD12627,2023-04-04,18.54,Shipped
ORD12628,2024-02-15,8.5,Shipped
ORD12629,2023-01-14,1.71,Cancelled
ORD12630,2024-07-01,13.21,Pending
ORD12631,2024-04-18,17.48,Cancelled
ORD12632,2023-11-20,11.09,Cancelled
ORD12633,2024-02-04,18.72,Shipped
ORD12634,2023-10-02,19.63,Pending
ORD12635,2023-07-12,8.96,Shipped
ORD12636,2025-05-16,15.49,Pending
ORD12637,2024-11-07,3.16,Shipped
ORD12638,2023-03-05,9.41,Pending
ORD12639,2024-03-18,9.95,Pending
ORD12640,2023-09-26,2.02,Cancelled
ORD12641,2025-03-08,2.57,Delayed
ORD12642,2023-04-09,15.33,Shipped
ORD12643,2024-07-08,4.71,Shipped
ORD12644,2024-04-14,12.45,Pending
ORD12645,2024-10-28,1.5,Shipped
ORD12646,2024-12-19,7.48,Cancelled
ORD12647,2025-02-21,4.36,Shipped
ORD12648,2024-06-02,10.17,Pending
ORD12649,2024-11-21,19.71,Delayed
ORD12650,2023-07-15,10.36,Delayed
ORD12651,2024-04-30,17.96,Cancelled
ORD12652,2025-06-20,12.85,Pending
ORD12653,2023-12-04,2.2,Pending
ORD12654,2024-03-13,9.78,Shipped
ORD12655,2023-07-19,17.91,Pending
ORD12656,2025-05-04,3.9,Pending
ORD12657,2023-09-10,4.29,Cancelled
ORD12658,2024-05-14,13.74,Pending
ORD12659,2023-08-06,19.32,Delayed
ORD12660,2024-10-27,5.86,Shipped
ORD12661,2024-11-02,6.64,Pending
ORD12662,2024-04-12,11.46,Delayed
ORD12663,2025-05-27,10.3,Delayed
ORD12664,2024-10-12,6.54,Shipped
ORD12665,2023-08-10,10.61,Cancelled
ORD12666,2023-10-06,15.96,Delayed
ORD12667,2023-06-05,12.4,Cancelled
ORD12668,2023-09-10,11.38,Shipped
ORD12669,2023-10-10,10.04,Pending
ORD12670,2024-03-17,14.99,Delayed
ORD12671,2025-03-29,15.32,Pending
ORD12672,2023-10-08,8.6,Pending
ORD12673,2024-05-30,10.08,Delayed
ORD12674,2023-04-04,7.83,Delayed
ORD12675,2025-03-13,13.32,Delayed
ORD12676,2024-10-05,16.8,Delayed
ORD12677,2024-05-22,11.34,Cancelled
ORD12678,2024-08-14,7.86,Shipped
ORD12679,2025-02-10,17.62,Cancelled
ORD12680,2023-08-30,15.21,Shipped
ORD12681,2024-10-16,12.72,Shipped
ORD12682,2025-01-10,14.9,Shipped
ORD12683,2024-11-07,9.43,Pending
ORD12684,2023-08-27,2.8,Shipped
ORD12685,2023-05-09,16.08,Delayed
ORD12686,2024-05-20,19.84,Shipped
ORD12687,2023-07-25,6.37,Pending
ORD12688,2025-06-26,5.49,Delayed
ORD12689,2024-06-28,13.79,Cancelled
ORD12690,2024-05-16,6.03,Shipped
ORD12691,2024-10-11,1.93,Delayed
ORD12692,2024-05-11,8.71,Shipped
ORD12693,2023-01-25,17.85,Pending
ORD12694,2023-08-24,19.79,Pending
ORD12695,2024-12-19,7.21,Shipped
ORD12696,2025-03-01,17.13,Cancelled
ORD12697,2024-10-05,4.16,Pending
ORD12698,2024-02-24,16.38,Cancelled
ORD12699,2023-06-01,2.04,Pending
ORD12700,2023-01-29,2.47,Cancelled
ORD12701,2023-12-30,15.12,Pending
ORD12702,2023-11-08,15.45,Cancelled
ORD12703,2025-06-01,16.92,Pending
ORD12704,2023-06-15,5.39,Cancelled
ORD12705,2025-05-23,2.8,Shipped
ORD12706,2025-05-03,18.18,Pending
ORD12707,2023-03-04,4.62,Shipped
ORD12708,2023-05-05,2.21,Shipped
ORD12709,2024-04-05,14.13,Shipped
ORD12710,2023-03-15,12.44,Delayed
ORD12711,2025-04-17,7.01,Delayed
ORD12712,2025-06-25,1.88,Shipped
ORD12713,2025-05-27,12.47,Delayed
ORD12714,2024-04-10,1.55,Shipped
ORD12715,2023-08-31,12.36,Shipped
ORD12716,2024-05-05,1.11,Delayed
ORD12717,2025-02-05,8.85,Cancelled
ORD12718,2023-08-11,16.16,Pending
ORD12719,2024-04-19,13.12,Pending
ORD12720,2024-06-20,16.25,Pending
ORD12721,2024-05-10,7.93,Delayed
ORD12722,2025-06-23,2.65,Cancelled
ORD12723,2023-03-25,5.53,Pending
ORD12724,2025-05-06,6.01,Pending
ORD12725,2025-05-29,13.39,Shipped
ORD12726,2024-06-08,3.85,Pending
ORD12727,2023-01-17,16.32,Cancelled
ORD12728,2023-09-21,10.1,Shipped
ORD12729,2024-10-19,2.03,Cancelled
ORD12730,2024-03-26,7.2,Cancelled
ORD12731,2023-07-15,1.41,Delayed
ORD12732,2025-01-31,12.04,Pending
ORD12733,2023-04-24,7.96,Cancelled
ORD12734,2023-01-31,9.37,Delayed
ORD12735,2025-02-21,2.54,Delayed
ORD12736,2024-05-19,12.02,Delayed
ORD12737,2024-05-23,9.95,Cancelled
ORD12738,2024-07-03,7.41,Pending
ORD12739,2023-03-08,3.44,Cancelled
ORD12740,2023-08-17,17.41,Cancelled
ORD12741,2025-03-28,14.19,Delayed
ORD12742,2024-09-02,4.1,Shipped
ORD12743,2023-02-07,7.0,Cancelled
ORD12744,2024-12-09,18.93,Shipped
ORD12745,2024-04-01,8.62,Pending
ORD12746,2024-08-15,2.87,Shipped
ORD12747,2025-06-09,7.03,Shipped
ORD12748,2024-05-21,2.78,Delayed
ORD12749,2025-02-04,4.09,Delayed
ORD12750,2024-08-18,3.2,Delayed
ORD12751,2023-01-29,14.33,Delayed
ORD12752,2024-07-25,19.89,Delayed
ORD12753,2023-02-03,19.36,Cancelled
ORD12754,2025-04-16,5.12,Pending
ORD12755,2023-01-16,9.43,Cancelled
ORD12756,2023-11-15,18.02,Delayed
ORD12757,2025-04-24,2.76,Shipped
ORD12758,2024-09-01,13.97,Cancelled
ORD12759,2023-01-04,12.35,Delayed
ORD12760,2024-03-12,18.19,Delayed
ORD12761,2025-04-22,13.44,Delayed
ORD12762,2023-05-18,10.04,Shipped
ORD12763,2023-07-17,4.65,Shipped
ORD12764,2023-05-16,17.96,Shipped
ORD12765,2023-04-01,18.73,Cancelled
ORD12766,2024-04-21,17.78,Shipped
ORD12767,2025-03-22,9.77,Cancelled
ORD12768,2025-03-06,2.98,Shipped
ORD12769,2023-11-21,3.15,Pending
ORD12770,2023-07-01,9.59,Pending
ORD12771,2024-05-31,17.28,Shipped
ORD12772,2024-10-01,9.65,Shipped
ORD12773,2023-06-26,18.81,Delayed
ORD12774,2025-02-05,9.93,Cancelled
ORD12775,2023-01-22,7.8,Cancelled
ORD12776,2023-04-15,5.93,Shipped
ORD12777,2024-08-03,2.21,Shipped
ORD12778,2024-03-21,13.65,Delayed
ORD12779,2025-02-14,6.52,Pending
ORD12780,2023-02-23,15.84,Shipped
ORD12781,2024-06-14,14.48,Cancelled
ORD12782,2023-05-26,11.51,Pending
ORD12783,2023-12-08,17.18,Shipped
ORD12784,2025-02-01,3.34,Delayed
ORD12785,2025-05-08,4.91,Pending
ORD12786,2023-12-24,6.76,Shipped
ORD12787,2023-03-19,16.89,Delayed
ORD12788,2025-03-15,17.69,Cancelled
ORD12789,2025-03-05,7.02,Delayed
ORD12790,2024-08-02,13.52,Cancelled
ORD12791,2024-10-03,3.75,Pending
ORD12792,2023-11-17,3.41,Shipped
ORD12793,2023-04-02,13.24,Delayed
ORD12794,2024-07-11,3.4,Shipped
ORD12795,2024-12-02,16.14,Cancelled
ORD12796,2025-05-21,18.49,Delayed
ORD12797,2025-06-14,8.61,Pending
ORD12798,2025-05-01,10.85,Delayed
ORD12799,2025-02-21,2.86,Delayed
ORD12800,2025-02-21,12.65,Pending
ORD12801,2023-02-16,6.3,Cancelled
ORD12802,2023-04-05,8.43,Pending
ORD12803,2024-11-30,2.23,Cancelled
ORD12804,2024-12-30,6.45,Delayed
ORD12805,2024-05-23,7.17,Pending
ORD12806,2024-06-12,2.87,Cancelled
ORD12807,2023-09-25,15.29,Delayed
ORD12808,2024-09-22,12.03,Delayed
ORD12809,2023-10-19,1.18,Shipped
ORD12810,2024-04-13,15.8,Delayed
ORD12811,2025-03-17,2.96,Pending
ORD12812,2024-07-17,10.04,Shipped
ORD12813,2025-03-30,18.7,Delayed
ORD12814,2023-04-13,13.17,Pending
ORD12815,2025-06-11,13.02,Shipped
ORD12816,2023-04-10,18.98,Shipped
ORD12817,2023-11-22,13.14,Cancelled
ORD12818,2023-03-16,11.96,Delayed
ORD12819,2023-12-08,9.6,Cancelled
ORD12820,2023-03-15,2.02,Pending
ORD12821,2025-01-29,19.69,Delayed
ORD12822,2023-03-20,3.02,Delayed
ORD12823,2023-07-30,13.05,Delayed
ORD12824,2025-06-04,13.14,Cancelled
ORD12825,2025-02-04,6.82,Cancelled
ORD12826,2023-08-11,5.57,Delayed
ORD12827,2023-09-22,14.34,Delayed
ORD12828,2024-02-20,19.73,Cancelled
ORD12829,2023-11-29,5.72,Cancelled
ORD12830,2023-12-15,1.65,Cancelled
ORD12831,2025-02-12,10.54,Delayed
ORD12832,2025-04-02,3.97,Delayed
ORD12833,2023-03-18,16.9,Shipped
ORD12834,2024-09-28,13.65,Cancelled
ORD12835,2024-12-06,16.14,Delayed
ORD12836,2023-09-13,1.93,Shipped
ORD12837,2025-04-14,16.11,Pending
ORD12838,2025-04-02,10.0,Shipped
ORD12839,2025-01-20,18.33,Shipped
ORD12840,2025-02-05,10.85,Cancelled
ORD12841,2023-12-02,11.58,Cancelled
ORD12842,2024-02-04,6.1,Shipped
ORD12843,2023-12-17,15.02,Delayed
ORD12844,2024-08-10,4.21,Shipped
ORD12845,2025-01-22,7.22,Delayed
ORD12846,2025-04-18,1.62,Delayed
ORD12847,2024-11-03,10.18,Pending
ORD12848,2024-04-05,10.54,Delayed
ORD12849,2025-06-24,9.49,Pending
ORD12850,2023-04-27,8.42,Shipped
ORD12851,2023-11-13,8.54,Pending
ORD12852,2023-08-19,15.08,Pending
ORD12853,2025-04-19,6.47,Cancelled
ORD12854,2025-05-11,18.86,Shipped
ORD12855,2023-09-04,2.72,Delayed
ORD12856,2025-04-01,17.37,Shipped
ORD12857,2024-06-10,16.44,Cancelled
ORD12858,2024-06-16,4.37,Cancelled
ORD12859,2024-03-08,10.74,Shipped
ORD12860,2023-02-17,10.7,Shipped
ORD12861,2024-04-09,8.48,Pending
ORD12862,2024-09-16,2.69,Shipped
ORD12863,2023-10-10,3.85,Shipped
ORD12864,2025-04-17,9.75,Delayed
ORD12865,2023-01-21,12.45,Pending
ORD12866,2023-03-13,15.79,Pending
ORD12867,2023-06-21,4.98,Shipped
ORD12868,2024-08-10,4.52,Cancelled
ORD12869,2024-02-07,10.23,Pending
ORD12870,2025-06-30,7.58,Pending
ORD12871,2025-04-01,10.86,Delayed
ORD12872,2024-02-17,18.91,Cancelled
ORD12873,2023-04-24,3.34,Pending
ORD12874,2023-10-07,14.09,Shipped
ORD12875,2024-02-15,19.2,Delayed
ORD12876,2024-01-11,2.75,Delayed
ORD12877,2024-08-24,16.03,Cancelled
ORD12878,2024-10-15,13.4,Cancelled
ORD12879,2023-02-10,4.58,Pending
ORD12880,2023-04-16,7.0,Cancelled
ORD12881,2023-11-24,5.42,Cancelled
ORD12882,2025-03-06,17.4,Pending
ORD12883,2024-02-20,18.26,Shipped
ORD12884,2024-03-07,13.85,Delayed
ORD12885,2024-09-26,14.73,Shipped
ORD12886,2024-12-30,12.57,Pending
ORD12887,2025-06-09,1.66,Pending
ORD12888,2023-03-07,18.03,Delayed
ORD12889,2024-09-09,3.13,Cancelled
ORD12890,2023-11-03,2.24,Delayed
ORD12891,2023-12-23,3.73,Shipped
ORD12892,2024-02-02,19.57,Delayed
ORD12893,2023-07-23,19.93,Pending
ORD12894,2023-09-18,13.6,Delayed
ORD12895,2024-05-05,5.3,Shipped
ORD12896,2024-06-04,17.41,Delayed
ORD12897,2024-03-22,7.82,Cancelled
ORD12898,2024-12-12,10.39,Pending
ORD12899,2023-07-01,8.51,Pending
ORD12900,2023-12-13,10.28,Cancelled
ORD12901,2023-05-19,12.11,Cancelled
ORD12902,2024-03-24,3.83,Shipped
ORD12903,2025-04-18,9.02,Shipped
ORD12904,2023-09-13,3.43,Pending
ORD12905,2023-09-24,2.62,Delayed
ORD12906,2023-04-08,2.97,Shipped
ORD12907,2024-10-23,5.55,Pending
ORD12908,2024-02-19,1.96,Shipped
ORD12909,2023-05-22,10.03,Pending
ORD12910,2023-07-27,8.09,Shipped
ORD12911,2024-10-04,4.38,Delayed
ORD12912,2025-01-20,8.7,Delayed
ORD12913,2024-07-30,19.14,Delayed
ORD12914,2023-11-08,14.52,Shipped
ORD12915,2023-09-26,4.24,Pending
ORD12916,2024-10-12,16.63,Pending
ORD12917,2023-11-19,4.45,Pending
ORD12918,2023-04-24,18.22,Cancelled
ORD12919,2025-06-23,15.92,Delayed
ORD12920,2024-01-15,17.84,Cancelled
ORD12921,2024-04-02,2.13,Delayed
ORD12922,2023-07-16,4.94,Shipped
ORD12923,2025-06-09,5.72,Shipped
ORD12924,2024-03-19,19.7,Delayed
ORD12925,2023-07-09,11.68,Cancelled
ORD12926,2025-04-11,19.22,Pending
ORD12927,2024-01-08,10.11,Pending
ORD12928,2023-04-03,3.35,Shipped
ORD12929,2023-07-12,9.06,Pending
ORD12930,2025-04-04,3.67,Shipped
ORD12931,2023-05-12,10.8,Pending
ORD12932,2025-05-21,9.48,Delayed
ORD12933,2024-09-27,3.03,Pending
ORD12934,2024-07-18,2.42,Cancelled
ORD12935,2025-03-15,17.01,Delayed
ORD12936,2024-01-13,6.13,Pending
ORD12937,2024-11-22,11.27,Pending
ORD12938,2024-11-22,9.44,Delayed
ORD12939,2023-04-15,19.71,Cancelled
ORD12940,2025-04-24,17.87,Pending
ORD12941,2023-02-07,11.33,Shipped
ORD12942,2024-08-04,5.24,Pending
ORD12943,2023-06-25,9.46,Delayed
ORD12944,2024-01-07,11.92,Cancelled
ORD12945,2025-02-26,4.21,Delayed
ORD12946,2023-02-28,6.95,Shipped
ORD12947,2023-07-03,9.35,Cancelled
ORD12948,2023-01-21,17.76,Shipped
ORD12949,2023-08-18,1.29,Pending
ORD12950,2024-04-21,18.45,Delayed
ORD12951,2023-04-10,13.35,Pending
ORD12952,2025-05-30,17.23,Delayed
ORD12953,2023-10-28,11.48,Shipped
ORD12954,2024-08-15,13.68,Shipped
ORD12955,2023-06-26,13.69,Pending
ORD12956,2023-08-13,11.73,Pending
ORD12957,2024-09-11,10.83,Delayed
ORD12958,2023-02-26,2.1,Pending
ORD12959,2024-11-30,14.85,Delayed
ORD12960,2025-05-18,10.35,Pending
ORD12961,2024-02-09,19.27,Cancelled
ORD12962,2023-11-16,14.99,Pending
ORD12963,2025-05-16,9.83,Delayed
ORD12964,2023-12-19,9.1,Delayed
ORD12965,2024-03-23,2.91,Pending
ORD12966,2025-04-17,5.11,Shipped
ORD12967,2024-08-04,9.48,Shipped
ORD12968,2024-06-23,8.25,Cancelled
ORD12969,2025-02-28,13.94,Cancelled
ORD12970,2023-10-14,2.16,Cancelled
ORD12971,2023-12-27,5.05,Pending
ORD12972,2025-04-08,2.72,Shipped
ORD12973,2024-09-23,14.65,Shipped
ORD12974,2025-06-12,19.98,Delayed
ORD12975,2024-10-09,7.4,Pending
ORD12976,2024-10-07,1.49,Pending
ORD12977,2023-01-12,10.31,Shipped
ORD12978,2024-07-21,16.98,Delayed
ORD12979,2024-05-11,14.02,Pending
ORD12980,2023-12-10,10.27,Shipped
ORD12981,2024-04-16,19.48,Shipped
ORD12982,2025-03-03,15.71,Pending
ORD12983,2024-11-23,10.23,Pending
ORD12984,2024-11-30,1.52,Shipped
ORD12985,2024-12-10,16.4,Pending
ORD12986,2023-09-12,17.7,Shipped
ORD12987,2023-08-28,6.45,Delayed
ORD12988,2023-03-27,10.83,Shipped
ORD12989,2023-04-05,10.06,Shipped
ORD12990,2025-06-09,8.43,Delayed
ORD12991,2024-02-01,9.53,Delayed
ORD12992,2025-04-03,3.41,Cancelled
ORD12993,2023-09-29,11.62,Cancelled
ORD12994,2024-02-26,5.63,Delayed
ORD12995,2024-09-25,17.7,Delayed
ORD12996,2024-08-11,2.15,Cancelled
ORD12997,2024-06-17,18.96,Pending
ORD12998,2023-09-12,11.94,Shipped
ORD12999,2023-05-05,7.37,Pending
